==========================================
SLURM_JOB_ID = 8002737
SLURM_JOB_NODELIST = a04-06
TMPDIR = /tmp/SLURM_8002737
==========================================
/home1/dpwani/.conda/envs/dipak-vqa-2/lib/python3.10/site-packages/torch/utils/data/dataloader.py:487: UserWarning: This DataLoader will create 8 worker processes in total. Our suggested max number of worker in current system is 4, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
  warnings.warn(_create_warning_msg(
/home1/dpwani/.conda/envs/dipak-vqa-2/lib/python3.10/site-packages/torch/optim/lr_scheduler.py:131: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
  warnings.warn("Detected call of `lr_scheduler.step()` before `optimizer.step()`. "
| TRAIN SET | Epoch [20/30], Step [0000/1733], Loss: 1.6750
| TRAIN SET | Epoch [20/30], Step [0001/1733], Loss: 1.6112
| TRAIN SET | Epoch [20/30], Step [0002/1733], Loss: 1.7420
| TRAIN SET | Epoch [20/30], Step [0003/1733], Loss: 1.6061
| TRAIN SET | Epoch [20/30], Step [0004/1733], Loss: 1.7531
| TRAIN SET | Epoch [20/30], Step [0005/1733], Loss: 1.6790
| TRAIN SET | Epoch [20/30], Step [0006/1733], Loss: 1.8022
| TRAIN SET | Epoch [20/30], Step [0007/1733], Loss: 1.8110
| TRAIN SET | Epoch [20/30], Step [0008/1733], Loss: 1.5400
| TRAIN SET | Epoch [20/30], Step [0009/1733], Loss: 1.8294
| TRAIN SET | Epoch [20/30], Step [0343/1733], Loss: 1.7055
| TRAIN SET | Epoch [20/30], Step [0344/1733], Loss: 1.6558
| TRAIN SET | Epoch [20/30], Step [0345/1733], Loss: 1.7364
| TRAIN SET | Epoch [20/30], Step [0346/1733], Loss: 1.7302
| TRAIN SET | Epoch [20/30], Step [0347/1733], Loss: 1.7447
| TRAIN SET | Epoch [20/30], Step [0348/1733], Loss: 1.8862
| TRAIN SET | Epoch [20/30], Step [0349/1733], Loss: 1.7476
| TRAIN SET | Epoch [20/30], Step [0350/1733], Loss: 1.8974
| TRAIN SET | Epoch [20/30], Step [0351/1733], Loss: 2.0306
| TRAIN SET | Epoch [20/30], Step [0352/1733], Loss: 1.7456
| TRAIN SET | Epoch [20/30], Step [0353/1733], Loss: 1.7060
| TRAIN SET | Epoch [20/30], Step [0354/1733], Loss: 2.0739
| TRAIN SET | Epoch [20/30], Step [0355/1733], Loss: 1.8511
| TRAIN SET | Epoch [20/30], Step [0356/1733], Loss: 1.6728
| TRAIN SET | Epoch [20/30], Step [0357/1733], Loss: 1.9895
| TRAIN SET | Epoch [20/30], Step [0358/1733], Loss: 1.8526
| TRAIN SET | Epoch [20/30], Step [0359/1733], Loss: 1.8323
| TRAIN SET | Epoch [20/30], Step [0360/1733], Loss: 1.7977
| TRAIN SET | Epoch [20/30], Step [0361/1733], Loss: 1.9605
| TRAIN SET | Epoch [20/30], Step [0362/1733], Loss: 1.7441
| TRAIN SET | Epoch [20/30], Step [0363/1733], Loss: 2.0862
| TRAIN SET | Epoch [20/30], Step [0364/1733], Loss: 1.9043
| TRAIN SET | Epoch [20/30], Step [0365/1733], Loss: 1.6301
| TRAIN SET | Epoch [20/30], Step [0366/1733], Loss: 1.4955
| TRAIN SET | Epoch [20/30], Step [0367/1733], Loss: 1.8734
| TRAIN SET | Epoch [20/30], Step [0368/1733], Loss: 1.8791
| TRAIN SET | Epoch [20/30], Step [0369/1733], Loss: 1.7314
| TRAIN SET | Epoch [20/30], Step [0370/1733], Loss: 1.9426
| TRAIN SET | Epoch [20/30], Step [0371/1733], Loss: 1.7079
| TRAIN SET | Epoch [20/30], Step [0372/1733], Loss: 1.8832
| TRAIN SET | Epoch [20/30], Step [0373/1733], Loss: 1.8563
| TRAIN SET | Epoch [20/30], Step [0374/1733], Loss: 1.8756
| TRAIN SET | Epoch [20/30], Step [0375/1733], Loss: 1.9035
| TRAIN SET | Epoch [20/30], Step [0376/1733], Loss: 1.6980
| TRAIN SET | Epoch [20/30], Step [0377/1733], Loss: 1.8807
| TRAIN SET | Epoch [20/30], Step [0378/1733], Loss: 1.6825
| TRAIN SET | Epoch [20/30], Step [0379/1733], Loss: 1.6722
| TRAIN SET | Epoch [20/30], Step [0380/1733], Loss: 1.9038
| TRAIN SET | Epoch [20/30], Step [0381/1733], Loss: 1.7751
| TRAIN SET | Epoch [20/30], Step [0382/1733], Loss: 1.6955
| TRAIN SET | Epoch [20/30], Step [0383/1733], Loss: 1.8881
| TRAIN SET | Epoch [20/30], Step [0384/1733], Loss: 1.8624
| TRAIN SET | Epoch [20/30], Step [0385/1733], Loss: 1.5487
| TRAIN SET | Epoch [20/30], Step [0386/1733], Loss: 1.7427
| TRAIN SET | Epoch [20/30], Step [0387/1733], Loss: 1.7758
| TRAIN SET | Epoch [20/30], Step [0388/1733], Loss: 1.7574
| TRAIN SET | Epoch [20/30], Step [0389/1733], Loss: 1.6917
| TRAIN SET | Epoch [20/30], Step [0390/1733], Loss: 1.9023
| TRAIN SET | Epoch [20/30], Step [0391/1733], Loss: 1.8660
| TRAIN SET | Epoch [20/30], Step [0392/1733], Loss: 1.8046
| TRAIN SET | Epoch [20/30], Step [0393/1733], Loss: 1.9978
| TRAIN SET | Epoch [20/30], Step [0394/1733], Loss: 1.8688
| TRAIN SET | Epoch [20/30], Step [0395/1733], Loss: 1.9378
| TRAIN SET | Epoch [20/30], Step [0396/1733], Loss: 1.8764
| TRAIN SET | Epoch [20/30], Step [0397/1733], Loss: 1.7364
| TRAIN SET | Epoch [20/30], Step [0398/1733], Loss: 1.6437
| TRAIN SET | Epoch [20/30], Step [0399/1733], Loss: 2.0366
| TRAIN SET | Epoch [20/30], Step [0400/1733], Loss: 1.6351
| TRAIN SET | Epoch [20/30], Step [0401/1733], Loss: 1.7538
| TRAIN SET | Epoch [20/30], Step [0402/1733], Loss: 1.8956
| TRAIN SET | Epoch [20/30], Step [0403/1733], Loss: 1.9364
| TRAIN SET | Epoch [20/30], Step [0404/1733], Loss: 1.8610
| TRAIN SET | Epoch [20/30], Step [0405/1733], Loss: 1.8319
| TRAIN SET | Epoch [20/30], Step [0406/1733], Loss: 1.7390
| TRAIN SET | Epoch [20/30], Step [0407/1733], Loss: 1.7342
| TRAIN SET | Epoch [20/30], Step [0408/1733], Loss: 1.8341
| TRAIN SET | Epoch [20/30], Step [0409/1733], Loss: 1.9945
| TRAIN SET | Epoch [20/30], Step [0410/1733], Loss: 1.6947
| TRAIN SET | Epoch [20/30], Step [0411/1733], Loss: 1.8031
| TRAIN SET | Epoch [20/30], Step [0412/1733], Loss: 2.0073
| TRAIN SET | Epoch [20/30], Step [0413/1733], Loss: 2.0434
| TRAIN SET | Epoch [20/30], Step [0414/1733], Loss: 1.7592
| TRAIN SET | Epoch [20/30], Step [0415/1733], Loss: 1.6203
| TRAIN SET | Epoch [20/30], Step [0416/1733], Loss: 1.8433
| TRAIN SET | Epoch [20/30], Step [0417/1733], Loss: 1.7886
| TRAIN SET | Epoch [20/30], Step [0418/1733], Loss: 1.8531
| TRAIN SET | Epoch [20/30], Step [0419/1733], Loss: 1.8961
| TRAIN SET | Epoch [20/30], Step [0420/1733], Loss: 1.5840
| TRAIN SET | Epoch [20/30], Step [0421/1733], Loss: 1.8230
| TRAIN SET | Epoch [20/30], Step [0422/1733], Loss: 1.7368
| TRAIN SET | Epoch [20/30], Step [0423/1733], Loss: 1.8360
| TRAIN SET | Epoch [20/30], Step [0424/1733], Loss: 1.9004
| TRAIN SET | Epoch [20/30], Step [0425/1733], Loss: 1.8552
| TRAIN SET | Epoch [20/30], Step [0426/1733], Loss: 1.8371
| TRAIN SET | Epoch [20/30], Step [0427/1733], Loss: 1.8717
| TRAIN SET | Epoch [20/30], Step [0428/1733], Loss: 1.7386
| TRAIN SET | Epoch [20/30], Step [0429/1733], Loss: 1.9275
| TRAIN SET | Epoch [20/30], Step [0430/1733], Loss: 1.6998
| TRAIN SET | Epoch [20/30], Step [0431/1733], Loss: 1.7691
| TRAIN SET | Epoch [20/30], Step [0432/1733], Loss: 1.7581
| TRAIN SET | Epoch [20/30], Step [0433/1733], Loss: 1.7052
| TRAIN SET | Epoch [20/30], Step [0434/1733], Loss: 1.8245
| TRAIN SET | Epoch [20/30], Step [0435/1733], Loss: 1.8566
| TRAIN SET | Epoch [20/30], Step [0436/1733], Loss: 1.8399
| TRAIN SET | Epoch [20/30], Step [0437/1733], Loss: 1.7944
| TRAIN SET | Epoch [20/30], Step [0438/1733], Loss: 1.7025
| TRAIN SET | Epoch [20/30], Step [0439/1733], Loss: 1.7454
| TRAIN SET | Epoch [20/30], Step [0440/1733], Loss: 1.8793
| TRAIN SET | Epoch [20/30], Step [0441/1733], Loss: 1.7088
| TRAIN SET | Epoch [20/30], Step [0442/1733], Loss: 1.8144
| TRAIN SET | Epoch [20/30], Step [0443/1733], Loss: 1.9075
| TRAIN SET | Epoch [20/30], Step [0444/1733], Loss: 1.7131
| TRAIN SET | Epoch [20/30], Step [0445/1733], Loss: 2.0180
| TRAIN SET | Epoch [20/30], Step [0446/1733], Loss: 2.1486
| TRAIN SET | Epoch [20/30], Step [0447/1733], Loss: 1.8272
| TRAIN SET | Epoch [20/30], Step [0448/1733], Loss: 1.7572
| TRAIN SET | Epoch [20/30], Step [0449/1733], Loss: 1.8165
| TRAIN SET | Epoch [20/30], Step [0450/1733], Loss: 1.8784
| TRAIN SET | Epoch [20/30], Step [0451/1733], Loss: 1.8488
| TRAIN SET | Epoch [20/30], Step [0452/1733], Loss: 1.6729
| TRAIN SET | Epoch [20/30], Step [0453/1733], Loss: 1.6449
| TRAIN SET | Epoch [20/30], Step [0454/1733], Loss: 1.8694
| TRAIN SET | Epoch [20/30], Step [0455/1733], Loss: 1.6824
| TRAIN SET | Epoch [20/30], Step [0456/1733], Loss: 1.9747
| TRAIN SET | Epoch [20/30], Step [0457/1733], Loss: 1.7624
| TRAIN SET | Epoch [20/30], Step [0458/1733], Loss: 1.7676
| TRAIN SET | Epoch [20/30], Step [0459/1733], Loss: 1.9360
| TRAIN SET | Epoch [20/30], Step [0460/1733], Loss: 1.9224
| TRAIN SET | Epoch [20/30], Step [0461/1733], Loss: 1.7221
| TRAIN SET | Epoch [20/30], Step [0462/1733], Loss: 1.8007
| TRAIN SET | Epoch [20/30], Step [0463/1733], Loss: 1.4645
| TRAIN SET | Epoch [20/30], Step [0464/1733], Loss: 1.7937
| TRAIN SET | Epoch [20/30], Step [0465/1733], Loss: 1.7017
| TRAIN SET | Epoch [20/30], Step [0466/1733], Loss: 1.7638
| TRAIN SET | Epoch [20/30], Step [0467/1733], Loss: 1.8777
| TRAIN SET | Epoch [20/30], Step [0468/1733], Loss: 2.0658
| TRAIN SET | Epoch [20/30], Step [0469/1733], Loss: 2.0452
| TRAIN SET | Epoch [20/30], Step [0470/1733], Loss: 1.6647
| TRAIN SET | Epoch [20/30], Step [0471/1733], Loss: 1.8064
| TRAIN SET | Epoch [20/30], Step [0472/1733], Loss: 1.6991
| TRAIN SET | Epoch [20/30], Step [0473/1733], Loss: 2.0324
| TRAIN SET | Epoch [20/30], Step [0474/1733], Loss: 1.8677
| TRAIN SET | Epoch [20/30], Step [0475/1733], Loss: 1.6497
| TRAIN SET | Epoch [20/30], Step [0476/1733], Loss: 1.9181
| TRAIN SET | Epoch [20/30], Step [0477/1733], Loss: 1.7353
| TRAIN SET | Epoch [20/30], Step [0478/1733], Loss: 1.8540
| TRAIN SET | Epoch [20/30], Step [0479/1733], Loss: 1.9626
| TRAIN SET | Epoch [20/30], Step [0480/1733], Loss: 1.7376
| TRAIN SET | Epoch [20/30], Step [0481/1733], Loss: 1.7681
| TRAIN SET | Epoch [20/30], Step [0482/1733], Loss: 1.9139
| TRAIN SET | Epoch [20/30], Step [0483/1733], Loss: 1.8100
| TRAIN SET | Epoch [20/30], Step [0484/1733], Loss: 1.5130
| TRAIN SET | Epoch [20/30], Step [0485/1733], Loss: 1.7747
| TRAIN SET | Epoch [20/30], Step [0486/1733], Loss: 1.7873
| TRAIN SET | Epoch [20/30], Step [0487/1733], Loss: 1.8565
| TRAIN SET | Epoch [20/30], Step [0488/1733], Loss: 1.6696
| TRAIN SET | Epoch [20/30], Step [0489/1733], Loss: 1.8552
| TRAIN SET | Epoch [20/30], Step [0490/1733], Loss: 1.9962
| TRAIN SET | Epoch [20/30], Step [0491/1733], Loss: 2.1786
| TRAIN SET | Epoch [20/30], Step [0492/1733], Loss: 1.9506
| TRAIN SET | Epoch [20/30], Step [0493/1733], Loss: 1.7363
| TRAIN SET | Epoch [20/30], Step [0494/1733], Loss: 1.8136
| TRAIN SET | Epoch [20/30], Step [0495/1733], Loss: 1.8894
| TRAIN SET | Epoch [20/30], Step [0496/1733], Loss: 1.7630
| TRAIN SET | Epoch [20/30], Step [0497/1733], Loss: 1.8493
| TRAIN SET | Epoch [20/30], Step [0498/1733], Loss: 1.6576
| TRAIN SET | Epoch [20/30], Step [0499/1733], Loss: 1.7864
| TRAIN SET | Epoch [20/30], Step [0500/1733], Loss: 1.9151
| TRAIN SET | Epoch [20/30], Step [0501/1733], Loss: 1.8079
| TRAIN SET | Epoch [20/30], Step [0502/1733], Loss: 1.7439
| TRAIN SET | Epoch [20/30], Step [0503/1733], Loss: 1.6652
| TRAIN SET | Epoch [20/30], Step [0504/1733], Loss: 1.9136
| TRAIN SET | Epoch [20/30], Step [0505/1733], Loss: 1.9885
| TRAIN SET | Epoch [20/30], Step [0506/1733], Loss: 2.0168
| TRAIN SET | Epoch [20/30], Step [0507/1733], Loss: 1.6026
| TRAIN SET | Epoch [20/30], Step [0508/1733], Loss: 1.7967
| TRAIN SET | Epoch [20/30], Step [0509/1733], Loss: 1.9920
| TRAIN SET | Epoch [20/30], Step [0510/1733], Loss: 1.8306
| TRAIN SET | Epoch [20/30], Step [0511/1733], Loss: 1.6668
| TRAIN SET | Epoch [20/30], Step [0512/1733], Loss: 2.1575
| TRAIN SET | Epoch [20/30], Step [0513/1733], Loss: 1.7681
| TRAIN SET | Epoch [20/30], Step [0514/1733], Loss: 2.0214
| TRAIN SET | Epoch [20/30], Step [0515/1733], Loss: 1.8192
| TRAIN SET | Epoch [20/30], Step [0516/1733], Loss: 1.9881
| TRAIN SET | Epoch [20/30], Step [0517/1733], Loss: 1.7694
| TRAIN SET | Epoch [20/30], Step [0518/1733], Loss: 1.6520
| TRAIN SET | Epoch [20/30], Step [0519/1733], Loss: 2.0697
| TRAIN SET | Epoch [20/30], Step [0520/1733], Loss: 2.1528
| TRAIN SET | Epoch [20/30], Step [0521/1733], Loss: 1.8754
| TRAIN SET | Epoch [20/30], Step [0522/1733], Loss: 1.7288
| TRAIN SET | Epoch [20/30], Step [0523/1733], Loss: 1.9269
| TRAIN SET | Epoch [20/30], Step [0524/1733], Loss: 1.9952
| TRAIN SET | Epoch [20/30], Step [0525/1733], Loss: 1.7586
| TRAIN SET | Epoch [20/30], Step [0526/1733], Loss: 1.8156
| TRAIN SET | Epoch [20/30], Step [0527/1733], Loss: 1.8702
| TRAIN SET | Epoch [20/30], Step [0528/1733], Loss: 1.7588
| TRAIN SET | Epoch [20/30], Step [0529/1733], Loss: 1.8219
| TRAIN SET | Epoch [20/30], Step [0530/1733], Loss: 1.8484
| TRAIN SET | Epoch [20/30], Step [0531/1733], Loss: 1.8211
| TRAIN SET | Epoch [20/30], Step [0532/1733], Loss: 1.7839
| TRAIN SET | Epoch [20/30], Step [0533/1733], Loss: 1.8961
| TRAIN SET | Epoch [20/30], Step [0534/1733], Loss: 2.0554
| TRAIN SET | Epoch [20/30], Step [0535/1733], Loss: 1.7537
| TRAIN SET | Epoch [20/30], Step [0536/1733], Loss: 1.8984
| TRAIN SET | Epoch [20/30], Step [0537/1733], Loss: 1.7729
| TRAIN SET | Epoch [20/30], Step [0538/1733], Loss: 1.7446
| TRAIN SET | Epoch [20/30], Step [0539/1733], Loss: 1.7315
| TRAIN SET | Epoch [20/30], Step [0540/1733], Loss: 1.9607
| TRAIN SET | Epoch [20/30], Step [0541/1733], Loss: 1.8959
| TRAIN SET | Epoch [20/30], Step [0542/1733], Loss: 2.0153
| TRAIN SET | Epoch [20/30], Step [0543/1733], Loss: 1.8609
| TRAIN SET | Epoch [20/30], Step [0544/1733], Loss: 1.8003
| TRAIN SET | Epoch [20/30], Step [0545/1733], Loss: 1.8612
| TRAIN SET | Epoch [20/30], Step [0546/1733], Loss: 1.8788
| TRAIN SET | Epoch [20/30], Step [0547/1733], Loss: 1.8471
| TRAIN SET | Epoch [20/30], Step [0548/1733], Loss: 1.9632
| TRAIN SET | Epoch [20/30], Step [0549/1733], Loss: 1.8463
| TRAIN SET | Epoch [20/30], Step [0550/1733], Loss: 1.8556
| TRAIN SET | Epoch [20/30], Step [0551/1733], Loss: 1.8769
| TRAIN SET | Epoch [20/30], Step [0552/1733], Loss: 1.7746
| TRAIN SET | Epoch [20/30], Step [0553/1733], Loss: 1.8644
| TRAIN SET | Epoch [20/30], Step [0554/1733], Loss: 1.8675
| TRAIN SET | Epoch [20/30], Step [0555/1733], Loss: 1.7504
| TRAIN SET | Epoch [20/30], Step [0556/1733], Loss: 2.0848
| TRAIN SET | Epoch [20/30], Step [0557/1733], Loss: 1.6743
| TRAIN SET | Epoch [20/30], Step [0558/1733], Loss: 1.8159
| TRAIN SET | Epoch [20/30], Step [0559/1733], Loss: 1.6977
| TRAIN SET | Epoch [20/30], Step [0560/1733], Loss: 1.9636
| TRAIN SET | Epoch [20/30], Step [0561/1733], Loss: 1.8778
| TRAIN SET | Epoch [20/30], Step [0562/1733], Loss: 1.7765
| TRAIN SET | Epoch [20/30], Step [0563/1733], Loss: 1.9507
| TRAIN SET | Epoch [20/30], Step [0564/1733], Loss: 1.8289
| TRAIN SET | Epoch [20/30], Step [0565/1733], Loss: 2.0532
| TRAIN SET | Epoch [20/30], Step [0566/1733], Loss: 1.8063
| TRAIN SET | Epoch [20/30], Step [0567/1733], Loss: 1.6118
| TRAIN SET | Epoch [20/30], Step [0568/1733], Loss: 2.0103
| TRAIN SET | Epoch [20/30], Step [0569/1733], Loss: 1.7037
| TRAIN SET | Epoch [20/30], Step [0570/1733], Loss: 2.0251
| TRAIN SET | Epoch [20/30], Step [0571/1733], Loss: 1.8207
| TRAIN SET | Epoch [20/30], Step [0572/1733], Loss: 1.5569
| TRAIN SET | Epoch [20/30], Step [0573/1733], Loss: 2.0079
| TRAIN SET | Epoch [20/30], Step [0574/1733], Loss: 1.6385
| TRAIN SET | Epoch [20/30], Step [0575/1733], Loss: 1.8297
| TRAIN SET | Epoch [20/30], Step [0576/1733], Loss: 1.7036
| TRAIN SET | Epoch [20/30], Step [0577/1733], Loss: 1.7410
| TRAIN SET | Epoch [20/30], Step [0578/1733], Loss: 1.6417
| TRAIN SET | Epoch [20/30], Step [0579/1733], Loss: 1.9899
| TRAIN SET | Epoch [20/30], Step [0580/1733], Loss: 1.7125
| TRAIN SET | Epoch [20/30], Step [0581/1733], Loss: 1.7347
| TRAIN SET | Epoch [20/30], Step [0582/1733], Loss: 1.8563
| TRAIN SET | Epoch [20/30], Step [0583/1733], Loss: 1.7406
| TRAIN SET | Epoch [20/30], Step [0584/1733], Loss: 1.9131
| TRAIN SET | Epoch [20/30], Step [0585/1733], Loss: 1.7239
| TRAIN SET | Epoch [20/30], Step [0586/1733], Loss: 1.9166
| TRAIN SET | Epoch [20/30], Step [0587/1733], Loss: 1.7603
| TRAIN SET | Epoch [20/30], Step [0588/1733], Loss: 1.8890
| TRAIN SET | Epoch [20/30], Step [0589/1733], Loss: 2.0143
| TRAIN SET | Epoch [20/30], Step [0590/1733], Loss: 2.1371
| TRAIN SET | Epoch [20/30], Step [0591/1733], Loss: 1.8181
| TRAIN SET | Epoch [20/30], Step [0592/1733], Loss: 2.0312
| TRAIN SET | Epoch [20/30], Step [0593/1733], Loss: 1.7980
| TRAIN SET | Epoch [20/30], Step [0594/1733], Loss: 1.7285
| TRAIN SET | Epoch [20/30], Step [0595/1733], Loss: 1.5594
| TRAIN SET | Epoch [20/30], Step [0596/1733], Loss: 1.7400
| TRAIN SET | Epoch [20/30], Step [0597/1733], Loss: 1.9189
| TRAIN SET | Epoch [20/30], Step [0598/1733], Loss: 1.8227
| TRAIN SET | Epoch [20/30], Step [0599/1733], Loss: 1.7211
| TRAIN SET | Epoch [20/30], Step [0600/1733], Loss: 1.7594
| TRAIN SET | Epoch [20/30], Step [0601/1733], Loss: 1.7834
| TRAIN SET | Epoch [20/30], Step [0602/1733], Loss: 1.7862
| TRAIN SET | Epoch [20/30], Step [0603/1733], Loss: 1.7978
| TRAIN SET | Epoch [20/30], Step [0604/1733], Loss: 1.8662
| TRAIN SET | Epoch [20/30], Step [0605/1733], Loss: 1.7068
| TRAIN SET | Epoch [20/30], Step [0606/1733], Loss: 1.8911
| TRAIN SET | Epoch [20/30], Step [0607/1733], Loss: 2.0815
| TRAIN SET | Epoch [20/30], Step [0608/1733], Loss: 1.6388
| TRAIN SET | Epoch [20/30], Step [0609/1733], Loss: 1.8578
| TRAIN SET | Epoch [20/30], Step [0610/1733], Loss: 1.7859
| TRAIN SET | Epoch [20/30], Step [0611/1733], Loss: 1.7425
| TRAIN SET | Epoch [20/30], Step [0612/1733], Loss: 1.9617
| TRAIN SET | Epoch [20/30], Step [0613/1733], Loss: 1.9576
| TRAIN SET | Epoch [20/30], Step [0614/1733], Loss: 1.8108
| TRAIN SET | Epoch [20/30], Step [0615/1733], Loss: 2.0938
| TRAIN SET | Epoch [20/30], Step [0616/1733], Loss: 1.5598
| TRAIN SET | Epoch [20/30], Step [0617/1733], Loss: 1.7281
| TRAIN SET | Epoch [20/30], Step [0618/1733], Loss: 1.9970
| TRAIN SET | Epoch [20/30], Step [0619/1733], Loss: 2.0308
| TRAIN SET | Epoch [20/30], Step [0620/1733], Loss: 1.7869
| TRAIN SET | Epoch [20/30], Step [0621/1733], Loss: 1.8248
| TRAIN SET | Epoch [20/30], Step [0622/1733], Loss: 1.8784
| TRAIN SET | Epoch [20/30], Step [0623/1733], Loss: 1.9150
| TRAIN SET | Epoch [20/30], Step [0624/1733], Loss: 1.9319
| TRAIN SET | Epoch [20/30], Step [0625/1733], Loss: 1.9519
| TRAIN SET | Epoch [20/30], Step [0626/1733], Loss: 1.9265
| TRAIN SET | Epoch [20/30], Step [0627/1733], Loss: 1.7764
| TRAIN SET | Epoch [20/30], Step [0628/1733], Loss: 1.8530
| TRAIN SET | Epoch [20/30], Step [0629/1733], Loss: 1.8403
| TRAIN SET | Epoch [20/30], Step [0630/1733], Loss: 2.0820
| TRAIN SET | Epoch [20/30], Step [0631/1733], Loss: 1.7903
| TRAIN SET | Epoch [20/30], Step [0632/1733], Loss: 1.7932
| TRAIN SET | Epoch [20/30], Step [0633/1733], Loss: 1.8325
| TRAIN SET | Epoch [20/30], Step [0634/1733], Loss: 1.8992
| TRAIN SET | Epoch [20/30], Step [0635/1733], Loss: 1.7736
| TRAIN SET | Epoch [20/30], Step [0636/1733], Loss: 1.8491
| TRAIN SET | Epoch [20/30], Step [0637/1733], Loss: 1.7682
| TRAIN SET | Epoch [20/30], Step [0638/1733], Loss: 1.9215
| TRAIN SET | Epoch [20/30], Step [0639/1733], Loss: 1.8195
| TRAIN SET | Epoch [20/30], Step [0640/1733], Loss: 1.8090
| TRAIN SET | Epoch [20/30], Step [0641/1733], Loss: 1.5904
| TRAIN SET | Epoch [20/30], Step [0642/1733], Loss: 1.9434
| TRAIN SET | Epoch [20/30], Step [0643/1733], Loss: 1.9019
| TRAIN SET | Epoch [20/30], Step [0644/1733], Loss: 1.9907
| TRAIN SET | Epoch [20/30], Step [0645/1733], Loss: 2.0826
| TRAIN SET | Epoch [20/30], Step [0646/1733], Loss: 1.9044
| TRAIN SET | Epoch [20/30], Step [0647/1733], Loss: 1.7016
| TRAIN SET | Epoch [20/30], Step [0648/1733], Loss: 1.8968
| TRAIN SET | Epoch [20/30], Step [0649/1733], Loss: 1.9079
| TRAIN SET | Epoch [20/30], Step [0650/1733], Loss: 1.8266
| TRAIN SET | Epoch [20/30], Step [0651/1733], Loss: 2.1942
| TRAIN SET | Epoch [20/30], Step [0652/1733], Loss: 1.7164
| TRAIN SET | Epoch [20/30], Step [0653/1733], Loss: 1.9141
| TRAIN SET | Epoch [20/30], Step [0654/1733], Loss: 1.8875
| TRAIN SET | Epoch [20/30], Step [0655/1733], Loss: 1.8335
| TRAIN SET | Epoch [20/30], Step [0656/1733], Loss: 1.7506
| TRAIN SET | Epoch [20/30], Step [0657/1733], Loss: 1.8450
| TRAIN SET | Epoch [20/30], Step [0658/1733], Loss: 1.7641
| TRAIN SET | Epoch [20/30], Step [0659/1733], Loss: 1.8216
| TRAIN SET | Epoch [20/30], Step [0660/1733], Loss: 1.7397
| TRAIN SET | Epoch [20/30], Step [0661/1733], Loss: 1.6800
| TRAIN SET | Epoch [20/30], Step [0662/1733], Loss: 1.9239
| TRAIN SET | Epoch [20/30], Step [0663/1733], Loss: 1.8918
| TRAIN SET | Epoch [20/30], Step [0664/1733], Loss: 1.6035
| TRAIN SET | Epoch [20/30], Step [0665/1733], Loss: 1.6317
| TRAIN SET | Epoch [20/30], Step [0666/1733], Loss: 1.6631
| TRAIN SET | Epoch [20/30], Step [0667/1733], Loss: 1.9699
| TRAIN SET | Epoch [20/30], Step [0668/1733], Loss: 1.7190
| TRAIN SET | Epoch [20/30], Step [0669/1733], Loss: 1.6518
| TRAIN SET | Epoch [20/30], Step [0670/1733], Loss: 1.9848
| TRAIN SET | Epoch [20/30], Step [0671/1733], Loss: 1.9519
| TRAIN SET | Epoch [20/30], Step [0672/1733], Loss: 1.8472
| TRAIN SET | Epoch [20/30], Step [0673/1733], Loss: 1.8256
| TRAIN SET | Epoch [20/30], Step [0674/1733], Loss: 1.9571
| TRAIN SET | Epoch [20/30], Step [0675/1733], Loss: 1.8788
| TRAIN SET | Epoch [20/30], Step [0676/1733], Loss: 2.1155
| TRAIN SET | Epoch [20/30], Step [0677/1733], Loss: 1.7685
| TRAIN SET | Epoch [20/30], Step [0678/1733], Loss: 2.1552
| TRAIN SET | Epoch [20/30], Step [0679/1733], Loss: 1.9137
| TRAIN SET | Epoch [20/30], Step [0680/1733], Loss: 1.7471
| TRAIN SET | Epoch [20/30], Step [0681/1733], Loss: 1.9867
| TRAIN SET | Epoch [20/30], Step [0682/1733], Loss: 1.8721
| TRAIN SET | Epoch [20/30], Step [0683/1733], Loss: 1.8412
| TRAIN SET | Epoch [20/30], Step [0684/1733], Loss: 1.8859
| TRAIN SET | Epoch [20/30], Step [0685/1733], Loss: 1.7104
| TRAIN SET | Epoch [20/30], Step [0686/1733], Loss: 1.8927
| TRAIN SET | Epoch [20/30], Step [0687/1733], Loss: 1.7868
| TRAIN SET | Epoch [20/30], Step [0688/1733], Loss: 1.8176
| TRAIN SET | Epoch [20/30], Step [0689/1733], Loss: 1.7975
| TRAIN SET | Epoch [20/30], Step [0690/1733], Loss: 1.8471
| TRAIN SET | Epoch [20/30], Step [0691/1733], Loss: 1.7575
| TRAIN SET | Epoch [20/30], Step [0692/1733], Loss: 1.7490
| TRAIN SET | Epoch [20/30], Step [0693/1733], Loss: 1.8229
| TRAIN SET | Epoch [20/30], Step [0694/1733], Loss: 2.2160
| TRAIN SET | Epoch [20/30], Step [0695/1733], Loss: 1.7829
| TRAIN SET | Epoch [20/30], Step [0696/1733], Loss: 1.7518
